AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,264.269989
STT,State Street Corp.,Financials,Diversified Financial Services,,44.27
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,94.5714264285
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,34.6049995
STT,State Street Corp.,Financials,Diversified Financial Services,,69.029999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.120001
BSX,Boston Scientific,Health Care,Health Care Equipment,,6.39
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,43.6819992
BSX,Boston Scientific,Health Care,Health Care Equipment,,20.610001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,94.699997
GILD,Gilead Sciences,Health Care,Biotechnology,,100.989998
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,33.6049995
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.1949995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,67.279999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,19.690001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,38.25
STT,State Street Corp.,Financials,Diversified Financial Services,,68.110001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,21.99250025
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,52.2842864285
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,31.2900009
GILD,Gilead Sciences,Health Care,Biotechnology,,20.4050005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,24.3999995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,47.98
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,45.73
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,27.1700001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,45.9514274285
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,195.929993
STT,State Street Corp.,Financials,Diversified Financial Services,,44.349998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,61.560001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,17.77750025
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,31.1457138571
BSX,Boston Scientific,Health Care,Health Care Equipment,,11.18
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,114.050003
GILD,Gilead Sciences,Health Care,Biotechnology,,73.410004
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,323.890015
STT,State Street Corp.,Financials,Diversified Financial Services,,37.209999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,475.480011
GILD,Gilead Sciences,Health Care,Biotechnology,,36.3899995
STT,State Street Corp.,Financials,Diversified Financial Services,,45.709999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,16.7000007143
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,64.75
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,24.1539993
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,23.455
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,378.559998
BSX,Boston Scientific,Health Care,Health Care Equipment,,5.31
STT,State Street Corp.,Financials,Diversified Financial Services,,79.919998
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,673.950012
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,90.419998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,74.6949997
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,26.2800005
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,21.2474995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,17.1714287143
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.24
GILD,Gilead Sciences,Health Care,Biotechnology,,100.440002
GILD,Gilead Sciences,Health Care,Biotechnology,,23.9050005
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,68.68
STT,State Street Corp.,Financials,Diversified Financial Services,,72.5
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,54.07
STT,State Street Corp.,Financials,Diversified Financial Services,,71.919998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,17.108572
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,18.889999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,52.7249985
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,44.8871421428
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,100.040001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,64.0528564285
GILD,Gilead Sciences,Health Care,Biotechnology,,97.239998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,114.559998
GILD,Gilead Sciences,Health Care,Biotechnology,,101.790001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,12.1528568571
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,15.73
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,29.69499975
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,50.0342864285
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,48.2728577142
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,71.260002
GILD,Gilead Sciences,Health Care,Biotechnology,,105.470001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,26.5170002
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,76
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,22.3700008
GILD,Gilead Sciences,Health Care,Biotechnology,,26.01
GILD,Gilead Sciences,Health Care,Biotechnology,,77.919998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,46.5649986
STT,State Street Corp.,Financials,Diversified Financial Services,,37.200001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,24.4799995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,63.6614304285
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,23.4869995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,24.1785717143
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,31.92
STT,State Street Corp.,Financials,Diversified Financial Services,,77.760002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,103.760002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,217.639999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.99428557142
STT,State Street Corp.,Financials,Diversified Financial Services,,76.669998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,74.900002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,255.630005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.040001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,68.169998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,41.9850006
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,19.5459995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.35714242856
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,66.089996
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,30.9125005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,74.07
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,54.80500025
GILD,Gilead Sciences,Health Care,Biotechnology,,21.49
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,65.7750015
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.11249925
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,40.43
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,54.119999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,76.480003
GILD,Gilead Sciences,Health Care,Biotechnology,,95.279999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,57.8100014285
BSX,Boston Scientific,Health Care,Health Care Equipment,,23.959999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,19.450001
GILD,Gilead Sciences,Health Care,Biotechnology,,19.17
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,66.510002
GILD,Gilead Sciences,Health Care,Biotechnology,,51.380001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,137.490005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,31.7350005
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,13.67
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,261.799988
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,102.25
STT,State Street Corp.,Financials,Diversified Financial Services,,71.93
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.5200005
STT,State Street Corp.,Financials,Diversified Financial Services,,78.349998
STT,State Street Corp.,Financials,Diversified Financial Services,,44.630001
STT,State Street Corp.,Financials,Diversified Financial Services,,37.279999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,635.349976
GILD,Gilead Sciences,Health Care,Biotechnology,,29.6550005
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,534.099976
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,260.160004
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,67.75
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,762.52002
STT,State Street Corp.,Financials,Diversified Financial Services,,72.339996
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,73.809998
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,761
STT,State Street Corp.,Financials,Diversified Financial Services,,56.549999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.03249925
STT,State Street Corp.,Financials,Diversified Financial Services,,65.75
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,75.779999
STT,State Street Corp.,Financials,Diversified Financial Services,,46.540001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,58.3059998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,32.8069992
GILD,Gilead Sciences,Health Care,Biotechnology,,33.880001
BSX,Boston Scientific,Health Care,Health Care Equipment,,21.459999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.09250075
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,76.25
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,54.05500025
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,63.2957152857
GILD,Gilead Sciences,Health Care,Biotechnology,,62.400002
GILD,Gilead Sciences,Health Care,Biotechnology,,77.879997
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,73.870003
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,102.400002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,739.609985
STT,State Street Corp.,Financials,Diversified Financial Services,,45.16
STT,State Street Corp.,Financials,Diversified Financial Services,,55.73
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.02
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,66.5857162856
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.71
GILD,Gilead Sciences,Health Care,Biotechnology,,94.910004
GILD,Gilead Sciences,Health Care,Biotechnology,,100.300003
GILD,Gilead Sciences,Health Care,Biotechnology,,72.769997
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,8.24999999999
STT,State Street Corp.,Financials,Diversified Financial Services,,71.339996
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,40.8549995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,64.5042877142
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,322.73999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,62.2410011
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,35.610001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,75.339996
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.90250025
GILD,Gilead Sciences,Health Care,Biotechnology,,18.4349995
STT,State Street Corp.,Financials,Diversified Financial Services,,78.150002
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,96.639999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,310.350006
BSX,Boston Scientific,Health Care,Health Care Equipment,,5.93
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,295.059998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,29.25
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,90.879997
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,68.0857162856
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,57.32
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,18.59
